
                        S T E P       1


                                INCREMENT     1


 displacements (vx,vy,vz) for set NALL and time  0.1000000E+01

       404  5.154795E-01  3.067816E-01  1.924467E-01
       405  5.168900E-01  3.076890E-01  1.908002E-01
       406  5.238166E-01  3.132916E-01  1.896321E-01
       407  5.333923E-01  3.200589E-01  1.884126E-01
       408  5.431160E-01  3.268984E-01  1.867553E-01
       409  5.473752E-01  3.275737E-01  1.832448E-01
       410  5.514498E-01  3.277194E-01  1.794044E-01
       411  5.628528E-01  3.324880E-01  1.754728E-01
       412  5.761893E-01  3.374165E-01  1.706232E-01
       413  5.915631E-01  3.434605E-01  1.656934E-01
       414  6.087985E-01  3.506302E-01  1.604908E-01
       415  6.267888E-01  3.562198E-01  1.539590E-01
       416  6.449284E-01  3.640438E-01  1.491309E-01
       417  6.636998E-01  3.718908E-01  1.441374E-01
       418  6.821534E-01  3.806722E-01  1.399804E-01
       419  6.948219E-01  3.759380E-01  1.298042E-01
       420  7.115601E-01  3.736139E-01  1.194237E-01
       421  7.322384E-01  3.753734E-01  1.101287E-01
       422  7.533381E-01  3.775551E-01  1.011136E-01
       423  7.742226E-01  3.791334E-01  9.198228E-02
       424  7.877585E-01  3.713173E-01  8.035682E-02
       425  8.032621E-01  3.679726E-01  7.075299E-02
       426  8.237982E-01  3.740465E-01  6.462167E-02
       427  8.444335E-01  3.796812E-01  5.800051E-02
       428  8.644279E-01  3.777914E-01  4.649189E-02
       429  8.841274E-01  3.754663E-01  3.485627E-02
       430  9.036997E-01  3.730236E-01  2.305443E-02
       431  9.175512E-01  3.667716E-01  1.056701E-02
       432  9.305009E-01  3.599670E-01 -2.206215E-03
       433  9.397055E-01  3.537126E-01 -1.347207E-02
       434  9.462762E-01  3.457700E-01 -2.448957E-02
       435  9.623846E-01  3.445168E-01 -3.704480E-02
       436  9.782607E-01  3.436574E-01 -4.963413E-02
       437  9.933844E-01  3.430840E-01 -6.239219E-02
       438  1.005704E+00  3.413718E-01 -7.556874E-02
       439  1.010761E+00  3.361125E-01 -8.953135E-02
       440  1.013545E+00  3.308924E-01 -1.034351E-01
       441  1.014151E+00  3.257996E-01 -1.172208E-01
       442  1.015165E+00  3.229859E-01 -1.307435E-01
       443  1.029787E+00  3.284243E-01 -1.417409E-01
       444  1.035108E+00  3.295928E-01 -1.558915E-01
       445  1.037357E+00  3.299927E-01 -1.704475E-01
       446  1.028789E+00  3.268475E-01 -1.823525E-01
       447  1.020006E+00  3.243875E-01 -1.942154E-01
       448  1.018667E+00  3.262705E-01 -2.072022E-01
       449  1.023577E+00  3.316709E-01 -2.220384E-01
       450  1.018592E+00  3.334508E-01 -2.342355E-01
       451  1.016434E+00  3.369297E-01 -2.475500E-01
       452  1.017533E+00  3.430671E-01 -2.627698E-01
       453  1.016385E+00  3.488863E-01 -2.780515E-01
       454  1.011599E+00  3.524626E-01 -2.906193E-01
       455  1.019610E+00  3.623086E-01 -3.051761E-01
       456  1.026053E+00  3.720858E-01 -3.202876E-01
       457  1.028353E+00  3.808101E-01 -3.359078E-01
       458  1.043625E+00  3.914360E-01 -3.435784E-01
       459  1.059859E+00  4.021067E-01 -3.504853E-01
       460  1.067935E+00  4.122721E-01 -3.626463E-01
       461  1.067354E+00  4.200047E-01 -3.770051E-01
       462  1.056431E+00  4.197895E-01 -3.859038E-01
       463  1.045946E+00  4.190081E-01 -3.944344E-01
       464  1.035863E+00  4.177116E-01 -4.025900E-01
       465  1.025928E+00  4.159443E-01 -4.101224E-01
       466  1.022171E+00  4.190362E-01 -4.207111E-01
       467  1.024664E+00  4.274208E-01 -4.340794E-01
       468  1.027582E+00  4.359610E-01 -4.470312E-01
       469  1.027040E+00  4.413838E-01 -4.574855E-01
       470  1.019331E+00  4.404581E-01 -4.631302E-01
       471  1.023270E+00  4.498477E-01 -4.756384E-01
       472  1.027880E+00  4.597425E-01 -4.880179E-01
       473  1.020743E+00  4.596295E-01 -4.929037E-01
       474  1.014276E+00  4.602393E-01 -4.977930E-01
       475  3.004504E-01  2.479527E-01 -2.467116E-01
       476  3.016907E-01  2.481883E-01 -2.412470E-01
       477  2.926742E-01  2.427509E-01 -2.322852E-01
       478  2.822922E-01  2.363668E-01 -2.227371E-01
       479  2.765344E-01  2.306810E-01 -2.143075E-01
       480  2.791945E-01  2.270036E-01 -2.086864E-01
       481  2.828161E-01  2.227833E-01 -2.030375E-01
       482  2.766993E-01  2.147389E-01 -1.932907E-01
       483  2.740688E-01  2.073090E-01 -1.843157E-01
       484  2.743534E-01  2.003367E-01 -1.757328E-01
       485  2.766368E-01  1.937848E-01 -1.673331E-01
       486  2.770948E-01  1.867081E-01 -1.579891E-01
       487  2.673093E-01  1.800191E-01 -1.487323E-01
       488  2.532798E-01  1.748261E-01 -1.410921E-01
       489  2.421605E-01  1.696623E-01 -1.328856E-01
       490  2.332917E-01  1.641949E-01 -1.235280E-01
       491  2.272529E-01  1.590495E-01 -1.137673E-01
       492  2.292088E-01  1.546754E-01 -1.044613E-01
       493  2.246049E-01  1.502441E-01 -9.453258E-02
       494  2.230456E-01  1.462449E-01 -8.447412E-02
       495  2.212227E-01  1.424917E-01 -7.474901E-02
